City,EmployeeID,EmployeeName,NumOpens,Role,RoleID,Username,YearsAtCompany,"_time"
"San Francisco",126383,"Ricardo Terrell",365,DBA,24209801,RTERRELL,2,"1459296000.000"
Seattle,120477,"Ronald Page",365,"Registered Nurse",24216185,RPAGE,2,"1459296000.000"
"San Francisco",103605,"Ryan Crosby",365,"Occupational Therapist",24214159,RCROSBY,8,"1459296000.000"
Seattle,112782,"Ryan Wallace",365,"Unit Secretary",24219221,RWALLACE,6,"1459296000.000"
"San Francisco",111053,"Samantha Wang",365,"Registered Nurse",24216185,SWANG,4,"1459296000.000"
Denver,108171,"Sergio Zavala",365,DBA,24209801,SZAVALA,6,"1459296000.000"
Denver,108169,"Shannon Cain",365,"Nursing Student",24214009,SCAIN,9,"1459296000.000"
"San Diego",134409,"Tamara Hensley",365,DBA,24209801,THENSLEY,8,"1459296000.000"
Denver,105939,"Tammy Meza",365,"Unit Secretary",24219221,TMEZA,2,"1459296000.000"
"San Francisco",127079,"Taylor Atkins",365,"Registered Nurse",24216185,TATKINS,4,"1459296000.000"
"San Diego",102968,"Terry Velez",365,"Occupational Therapist",24214159,TVELEZ,4,"1459296000.000"
Honolulu,118295,"Theresa Webster",365,"Registered Nurse",24216185,TWEBSTER,6,"1459296000.000"
Honolulu,104332,"Thomas Jones",365,DBA,24209801,TJONES,4,"1459296000.000"
"San Francisco",137960,"Tracy Barron",365,"Physician CPOE",24214989,TBARRON,9,"1459296000.000"
Honolulu,126488,"Vanessa Singleton",365,"Registered Nurse",24216185,VSINGLETON,1,"1459296000.000"
Denver,114898,"Abigail Osborn",366,"Registered Nurse",24216185,AOSBORN,6,"1459296000.000"
Denver,111558,"Adam Sims",366,DBA,24209801,ASIMS,0,"1459296000.000"
Seattle,121044,"Alejandro Cooper",366,"Registered Nurse",24216185,ACOOPER,8,"1459296000.000"
"San Francisco",122648,"Alex Murillo",366,DBA,24209801,AMURILLO,6,"1459296000.000"
Seattle,123807,"Alison Maxwell",366,"Registered Nurse",24216185,AMAXWELL,6,"1459296000.000"
"Santa Rosa",139741,"Alyssa Guerrero",366,"Registered Nurse",24216185,AGUERRERO,7,"1459296000.000"
"San Diego",119270,"Ana Fitzgerald",366,"Speech Therapist",24219154,AFITZGERALD,5,"1459296000.000"
"San Diego",129550,"Andre Bennett",366,DBA,24209801,ABENNETT,3,"1459296000.000"
Seattle,126837,"Bethany Villegas",366,DBA,24209801,BVILLEGAS,6,"1459296000.000"
Honolulu,108800,"Brandi Martin",366,DBA,24209801,BMARTIN,1,"1459296000.000"
"San Diego",110227,"Brandy Higgins",366,Transport,107938504,BHIGGINS,1,"1459296000.000"
"San Diego",115716,"Brent Andrade",366,"Physician CPOE",24214989,BANDRADE,3,"1459296000.000"
Seattle,125962,"Brooke Snyder",366,Transport,107938504,BSNYDER,6,"1459296000.000"
"San Francisco",122786,"Candace Fritz",366,DBA,24209801,CFRITZ,8,"1459296000.000"
Honolulu,111759,"Caroline Mathews",366,"Physician CPOE",24214989,CMATHEWS,8,"1459296000.000"
Seattle,100590,"Carolyn Frazier",366,DBA,24209801,CFRAZIER,5,"1459296000.000"
"San Diego",129487,"Casey Nolan",366,DBA,24209801,CNOLAN,9,"1459296000.000"
"San Diego",115812,"Cassie Schwartz",366,"Physician CPOE",24214989,CSCHWARTZ,9,"1459296000.000"
"San Diego",120510,"Chase Thompson",366,"Registered Nurse",24216185,CTHOMPSON,3,"1459296000.000"
"San Francisco",103829,"Cheryl Mckay",366,Transport,107938504,CMCKAY,7,"1459296000.000"
Seattle,107915,"Clayton Fox",366,DBA,24209801,CFOX,9,"1459296000.000"
Seattle,130730,"Cory Wiley",366,"Registered Nurse",24216185,CWILEY,2,"1459296000.000"
Honolulu,109136,"Danny Jenkins",366,"Speech Therapist",24219154,DJENKINS,8,"1459296000.000"
"Santa Rosa",123204,"Dawn Woodward",366,DBA,24209801,DWOODWARD,0,"1459296000.000"
"San Francisco",135311,"Derek Salas",366,DBA,24209801,DSALAS,10,"1459296000.000"
Honolulu,113345,"Desiree Villanueva",366,"Registered Nurse",24216185,DVILLANUEVA,2,"1459296000.000"
"San Francisco",138078,"Devin Carpenter",366,"Speech Therapist",24219154,DCARPENTER,7,"1459296000.000"
Seattle,119581,"Donald Henderson",366,DBA,24209801,DHENDERSON,4,"1459296000.000"
"San Francisco",108789,"Elizabeth Duncan",366,"Occupational Therapist",24214159,EDUNCAN,6,"1459296000.000"
"San Diego",133867,"Garrett Hanson",366,Transport,107938504,GHANSON,8,"1459296000.000"
Denver,133503,"Garrett Lester",366,DBA,24209801,GLESTER,2,"1459296000.000"
Seattle,115349,"Gary Dunlap",366,DBA,24209801,GDUNLAP,1,"1459296000.000"
Denver,134372,"Geoffrey Conrad",366,DBA,24209801,GCONRAD,1,"1459296000.000"
Seattle,117193,"Geoffrey Vasquez",366,DBA,24209801,GVASQUEZ,3,"1459296000.000"
Seattle,135428,"Gerald James",366,DBA,24209801,GJAMES,4,"1459296000.000"
"San Francisco",100143,"Gregory Hudson",366,DBA,24209801,GHUDSON,7,"1459296000.000"
Seattle,120425,"Hannah Horton",366,"Registered Nurse",24216185,HHORTON,9,"1459296000.000"
Honolulu,112868,"Jamie Barker",366,"Registered Nurse",24216185,JBARKER,3,"1459296000.000"
"Santa Rosa",115690,"Jamie Dalton",366,DBA,24209801,JDALTON,7,"1459296000.000"
Honolulu,118124,"Jeffery Lloyd",366,"Registered Nurse",24216185,JLLOYD,10,"1459296000.000"
"Santa Rosa",122036,"Jeremiah Olsen",366,DBA,24209801,JOLSEN,7,"1459296000.000"
"San Diego",124246,"Jessica Lane",366,"Occupational Therapist",24214159,JLANE,8,"1459296000.000"
"Santa Rosa",114178,"Jimmy Andersen",366,"Physical Therapist",24214774,JANDERSEN,1,"1459296000.000"
Seattle,116336,"Jonathan Boyle",366,"Nursing Student",24214009,JBOYLE,9,"1459296000.000"
Denver,117139,"Jonathon Hancock",366,"Physician CPOE",24214989,JHANCOCK,2,"1459296000.000"
"Santa Rosa",139009,"Jose Calhoun",366,DBA,24209801,JCALHOUN,8,"1459296000.000"
Denver,118970,"Julia Cole",366,DBA,24209801,JCOLE,2,"1459296000.000"
Denver,118566,"Karen Jefferson",366,Transport,107938504,KJEFFERSON,3,"1459296000.000"
Denver,120615,"Kathleen Arroyo",366,"Physical Therapist",24214774,KARROYO,2,"1459296000.000"
"Santa Rosa",129885,"Katie Larsen",366,DBA,24209801,KLARSEN,2,"1459296000.000"
Denver,116341,"Kelsey Hayden",366,"Registered Nurse",24216185,KHAYDEN,4,"1459296000.000"
"San Francisco",123226,"Kelsey Werner",366,DBA,24209801,KWERNER,10,"1459296000.000"
"Santa Rosa",119135,"Kenneth Wade",366,DBA,24209801,KWADE,5,"1459296000.000"
"Santa Rosa",139134,"Krista Berg",366,DBA,24209801,KBERG,2,"1459296000.000"
"San Diego",101012,"Kristina Cook",366,DBA,24209801,KCOOK,8,"1459296000.000"
Honolulu,119993,"Lacey Oneill",366,"Registered Nurse, Case Management",24216672,LONEILL,6,"1459296000.000"
Denver,133202,"Lance Fleming",366,DBA,24209801,LFLEMING,1,"1459296000.000"
"San Diego",107832,"Larry Barton",366,DBA,24209801,LBARTON,5,"1459296000.000"
"Santa Rosa",128494,"Latasha Daniels",366,"Registered Nurse",24216185,LDANIELS,9,"1459296000.000"
"San Diego",126368,"Lauren Dillon",366,"Registered Nurse",24216185,LDILLON,1,"1459296000.000"
Honolulu,133069,"Lee Rosales",366,"Occupational Therapist",24214159,LROSALES,4,"1459296000.000"
"Santa Rosa",113470,"Lindsey Farley",366,DBA,24209801,LFARLEY,4,"1459296000.000"
"San Francisco",126645,"Lindsey Hoffman",366,"Occupational Therapist",24214159,LHOFFMAN,4,"1459296000.000"
Denver,138622,"Luke Mcclain",366,Transport,107938504,LMCCLAIN,7,"1459296000.000"
Seattle,106853,"Mallory Waters",366,"Physician CPOE",24214989,MWATERS,6,"1459296000.000"
"San Francisco",127250,"Marc Rangel",366,DBA,24209801,MRANGEL,0,"1459296000.000"
Honolulu,106932,"Margaret Walls",366,"Occupational Therapist",24214159,MWALLS,4,"1459296000.000"
Denver,128146,"Marie Smith",366,DBA,24209801,MSMITH,4,"1459296000.000"
Seattle,102821,"Mark Cohen",366,"Registered Nurse",24216185,MCOHEN,3,"1459296000.000"
"San Francisco",136426,"Martin Daniel",366,"Physician CPOE",24214989,MDANIEL,3,"1459296000.000"
Seattle,117239,"Martin Robles",366,DBA,24209801,MROBLES,6,"1459296000.000"
Honolulu,106194,"Megan Kirby",366,DBA,24209801,MKIRBY,9,"1459296000.000"
"San Diego",110637,"Meghan Franklin",366,"Physical Therapist",24214774,MFRANKLIN,2,"1459296000.000"
Honolulu,104654,"Melissa Morrow",366,"Physician CPOE",24214989,MMORROW,7,"1459296000.000"
"San Diego",128509,"Meredith Reilly",366,DBA,24209801,MREILLY,3,"1459296000.000"
"Santa Rosa",101106,"Michele Dodson",366,DBA,24209801,MDODSON,8,"1459296000.000"
"Santa Rosa",134021,"Nicholas Santana",366,DBA,24209801,NSANTANA,2,"1459296000.000"
Honolulu,121897,"Patricia Clay",366,DBA,24209801,PCLAY,1,"1459296000.000"
Honolulu,122679,"Phillip Tucker",366,DBA,24209801,PTUCKER,6,"1459296000.000"
"San Diego",117290,"Priscilla Wilkinson",366,"Occupational Therapist",24214159,PWILKINSON,5,"1459296000.000"
Seattle,100166,"Rachael Vance",366,"Physical Therapist",24214774,RVANCE,6,"1459296000.000"
Seattle,114311,"Roger Valencia",366,DBA,24209801,RVALENCIA,10,"1459296000.000"
Seattle,120477,"Ronald Page",366,"Registered Nurse",24216185,RPAGE,2,"1459296000.000"
Seattle,116722,"Stacy Riddle",366,"Physical Therapist",24214774,SRIDDLE,4,"1459296000.000"
Honolulu,118295,"Theresa Webster",366,"Registered Nurse",24216185,TWEBSTER,6,"1459296000.000"
"San Francisco",137960,"Tracy Barron",366,"Physician CPOE",24214989,TBARRON,9,"1459296000.000"
"San Diego",121919,"Travis Reeves",366,"Physical Therapist",24214774,TREEVES,7,"1459296000.000"
"Santa Rosa",121233,"Wendy Hodges",366,DBA,24209801,WHODGES,10,"1459296000.000"
Denver,124723,"Whitney Velazquez",366,DBA,24209801,WVELAZQUEZ,6,"1459296000.000"
Denver,111558,"Adam Sims",367,DBA,24209801,ASIMS,0,"1459296000.000"
"San Francisco",107409,"Alejandro Zamora",367,"Occupational Therapist",24214159,AZAMORA,5,"1459296000.000"
"San Francisco",122648,"Alex Murillo",367,DBA,24209801,AMURILLO,6,"1459296000.000"
"San Diego",129550,"Andre Bennett",367,DBA,24209801,ABENNETT,3,"1459296000.000"
"San Diego",138472,"Anna Richardson",367,"Midlevel Provider, Hospitalist",24213304,ARICHARDSON,7,"1459296000.000"
"San Francisco",105868,"Benjamin Mcguire",367,"Registered Nurse",24216185,BMCGUIRE,2,"1459296000.000"
"San Francisco",131440,"Benjamin Ponce",367,"Physical Therapist",24214774,BPONCE,0,"1459296000.000"
Honolulu,109506,"Brad Simmons",367,Transport,107938504,BSIMMONS,8,"1459296000.000"
"San Diego",131747,"Brandon Parrish",367,"Registered Nurse",24216185,BPARRISH,2,"1459296000.000"
"San Diego",110227,"Brandy Higgins",367,Transport,107938504,BHIGGINS,1,"1459296000.000"
"San Diego",138825,"Bryan Michael",367,"Registered Nurse",24216185,BMICHAEL,6,"1459296000.000"
Seattle,121223,"Caitlin Cross",367,"Physician CPOE",24214989,CCROSS,4,"1459296000.000"
Honolulu,127629,"Casey English",367,"Physical Therapist",24214774,CENGLISH,9,"1459296000.000"
"San Diego",129487,"Casey Nolan",367,DBA,24209801,CNOLAN,9,"1459296000.000"
Seattle,114401,"Chase Curtis",367,DBA,24209801,CCURTIS,8,"1459296000.000"
"San Francisco",132913,"Corey Daniels",367,"Occupational Therapist",24214159,CDANIELS,6,"1459296000.000"
"Santa Rosa",107086,"Danny Hickman",367,"Physician CPOE",24214989,DHICKMAN,9,"1459296000.000"
"San Francisco",133201,"David Fitzgerald",367,DBA,24209801,DFITZGERALD,8,"1459296000.000"
"San Diego",128633,"Dawn Cochran",367,DBA,24209801,DCOCHRAN,5,"1459296000.000"
Honolulu,113345,"Desiree Villanueva",367,"Registered Nurse",24216185,DVILLANUEVA,2,"1459296000.000"
"San Francisco",138078,"Devin Carpenter",367,"Speech Therapist",24219154,DCARPENTER,7,"1459296000.000"
Seattle,119581,"Donald Henderson",367,DBA,24209801,DHENDERSON,4,"1459296000.000"
Honolulu,127970,"Drew Schaefer",367,Transport,107938504,DSCHAEFER,6,"1459296000.000"
Denver,107874,"Ebony Branch",367,"Registered Nurse",24216185,EBRANCH,2,"1459296000.000"
"San Diego",111323,"Emily Bright",367,"Speech Therapist",24219154,EBRIGHT,8,"1459296000.000"
Denver,131385,"Eric Obrien",367,"Registered Nurse",24216185,EOBRIEN,1,"1459296000.000"
"San Francisco",119256,"Erika Hays",367,"Social Worker",24219079,EHAYS,6,"1459296000.000"
Honolulu,104722,"Francisco Castro",367,Transport,107938504,FCASTRO,3,"1459296000.000"
"San Diego",136389,"Frank Conley",367,DBA,24209801,FCONLEY,8,"1459296000.000"
"San Diego",108178,"Geoffrey Franklin",367,"Physician, Hospitalist Service",24215364,GFRANKLIN,5,"1459296000.000"
"San Francisco",129517,"George Bradford",367,"Physician CPOE",24214989,GBRADFORD,9,"1459296000.000"
Seattle,135428,"Gerald James",367,DBA,24209801,GJAMES,4,"1459296000.000"
Honolulu,109606,"Ian Bradford",367,DBA,24209801,IBRADFORD,2,"1459296000.000"
Honolulu,126324,"Jamie Cruz",367,DBA,24209801,JCRUZ,1,"1459296000.000"
"San Diego",123935,"Jared Reilly",367,"Occupational Therapist",24214159,JREILLY,1,"1459296000.000"
Seattle,126907,"Jay Schaefer",367,"Registered Nurse",24216185,JSCHAEFER,5,"1459296000.000"
Honolulu,118124,"Jeffery Lloyd",367,"Registered Nurse",24216185,JLLOYD,10,"1459296000.000"
Honolulu,138254,"Jessica Esparza",367,"Speech Therapist",24219154,JESPARZA,1,"1459296000.000"
"San Diego",124246,"Jessica Lane",367,"Occupational Therapist",24214159,JLANE,8,"1459296000.000"
"Santa Rosa",111579,"Joe Andersen",367,DBA,24209801,JANDERSEN,0,"1459296000.000"
Seattle,116336,"Jonathan Boyle",367,"Nursing Student",24214009,JBOYLE,9,"1459296000.000"
Denver,118566,"Karen Jefferson",367,Transport,107938504,KJEFFERSON,3,"1459296000.000"
"San Francisco",100618,"Katrina Hurst",367,DBA,24209801,KHURST,5,"1459296000.000"
Denver,113684,"Kristi Hays",367,DBA,24209801,KHAYS,6,"1459296000.000"
Seattle,132136,"Lacey Green",367,DBA,24209801,LGREEN,7,"1459296000.000"
Denver,133202,"Lance Fleming",367,DBA,24209801,LFLEMING,1,"1459296000.000"
"Santa Rosa",122562,"Lauren Tate",367,DBA,24209801,LTATE,6,"1459296000.000"
Honolulu,133069,"Lee Rosales",367,"Occupational Therapist",24214159,LROSALES,4,"1459296000.000"
"San Diego",104495,"Linda Steele",367,Transport,107938504,LSTEELE,2,"1459296000.000"
Denver,138622,"Luke Mcclain",367,Transport,107938504,LMCCLAIN,7,"1459296000.000"
"San Francisco",127250,"Marc Rangel",367,DBA,24209801,MRANGEL,0,"1459296000.000"
Honolulu,102328,"Maria Lloyd",367,DBA,24209801,MLLOYD,6,"1459296000.000"
Seattle,118196,"Marie Alvarado",367,"Unit Secretary",24219221,MALVARADO,8,"1459296000.000"
"San Diego",139497,"Mario Mcdaniel",367,"Registered Nurse",24216185,MMCDANIEL,9,"1459296000.000"
"San Diego",139317,"Michelle Parrish",367,"MedRec Audit",24209801,MPARRISH,3,"1459296000.000"
Honolulu,119687,"Misty Turner",367,"Unit Secretary",24219221,MTURNER,10,"1459296000.000"
Seattle,135381,"Mitchell Frank",367,DBA,24209801,MFRANK,3,"1459296000.000"
Honolulu,132811,"Nina Hanson",367,Transport,107938504,NHANSON,1,"1459296000.000"
"San Diego",106062,"Peter Blackwell",367,DBA,24209801,PBLACKWELL,1,"1459296000.000"
Honolulu,131352,"Philip Buck",367,"Registered Nurse, Case Management",24216672,PBUCK,4,"1459296000.000"
"San Diego",117290,"Priscilla Wilkinson",367,"Occupational Therapist",24214159,PWILKINSON,5,"1459296000.000"
Honolulu,101749,"Rachel Shannon",367,Transport,107938504,RSHANNON,3,"1459296000.000"
"San Francisco",127819,"Ricky Ball",367,"Registered Nurse",24216185,RBALL,3,"1459296000.000"
Seattle,127035,"Ricky Herman",367,Transport,107938504,RHERMAN,2,"1459296000.000"
Seattle,120477,"Ronald Page",367,"Registered Nurse",24216185,RPAGE,2,"1459296000.000"
"San Diego",125221,"Ross Santos",367,"Unit Secretary",24219221,RSANTOS,2,"1459296000.000"
Honolulu,112307,"Russell Zuniga",367,DBA,24209801,RZUNIGA,2,"1459296000.000"
"Santa Rosa",133626,"Sabrina Hammond",367,DBA,24209801,SHAMMOND,4,"1459296000.000"
Seattle,119147,"Sandra Greer",367,"Occupational Therapist",24214159,SGREER,7,"1459296000.000"
Honolulu,118858,"Sara Delgado",367,"Physician, Obstetrics & Gynecology",24215485,SDELGADO,9,"1459296000.000"
Seattle,139744,"Shane Ellis",367,"Occupational Therapist",24214159,SELLIS,3,"1459296000.000"
Honolulu,136113,"Shane Jackson",367,DBA,24209801,SJACKSON,9,"1459296000.000"
"San Diego",100017,"Sharon Elliott",367,DBA,24209801,SELLIOTT,10,"1459296000.000"
Denver,105651,"Shawn Benjamin",367,"Registered Nurse",24216185,SBENJAMIN,6,"1459296000.000"
Honolulu,117597,"Susan Acosta",367,DBA,24209801,SACOSTA,5,"1459296000.000"
"San Francisco",107498,"Tabitha Mccullough",367,"Registered Nurse",24216185,TMCCULLOUGH,5,"1459296000.000"
"San Diego",103251,"Tasha Edwards",367,"Unit Secretary",24219221,TEDWARDS,4,"1459296000.000"
Honolulu,118295,"Theresa Webster",367,"Registered Nurse",24216185,TWEBSTER,6,"1459296000.000"
"San Francisco",137960,"Tracy Barron",367,"Physician CPOE",24214989,TBARRON,9,"1459296000.000"
Denver,126001,"Trevor Butler",367,DBA,24209801,TBUTLER,9,"1459296000.000"
Honolulu,100706,"Vanessa Gilbert",367,"Registered Nurse",24216185,VGILBERT,3,"1459296000.000"
Honolulu,126488,"Vanessa Singleton",367,"Registered Nurse",24216185,VSINGLETON,1,"1459296000.000"
"San Diego",112833,"Virginia Church",367,"Registered Nurse",24216185,VCHURCH,9,"1459296000.000"
Denver,129411,"Zachary Monroe",367,"Registered Nurse",24216185,ZMONROE,7,"1459296000.000"
Denver,111558,"Adam Sims",368,DBA,24209801,ASIMS,0,"1459296000.000"
Denver,134393,"Amy Booker",368,"Physical Therapist",24214774,ABOOKER,7,"1459296000.000"
"Santa Rosa",111631,"Angel Garcia",368,"Registered Nurse",24216185,AGARCIA,7,"1459296000.000"
"San Francisco",117499,"Angel Harvey",368,DBA,24209801,AHARVEY,2,"1459296000.000"
"San Diego",138472,"Anna Richardson",368,"Midlevel Provider, Hospitalist",24213304,ARICHARDSON,7,"1459296000.000"
"San Diego",130078,"Autumn Shah",368,DBA,24209801,ASHAH,5,"1459296000.000"
"San Francisco",105868,"Benjamin Mcguire",368,"Registered Nurse",24216185,BMCGUIRE,2,"1459296000.000"
Honolulu,108800,"Brandi Martin",368,DBA,24209801,BMARTIN,1,"1459296000.000"
Denver,137986,"Brendan Yates",368,"Unit Secretary",24219221,BYATES,6,"1459296000.000"
"Santa Rosa",122995,"Brent Schultz",368,DBA,24209801,BSCHULTZ,8,"1459296000.000"
"San Francisco",116095,"Brittney Lamb",368,Transport,107938504,BLAMB,8,"1459296000.000"
Seattle,125962,"Brooke Snyder",368,Transport,107938504,BSNYDER,6,"1459296000.000"
"San Diego",138825,"Bryan Michael",368,"Registered Nurse",24216185,BMICHAEL,6,"1459296000.000"
"Santa Rosa",121898,"Caleb Pacheco",368,"Registered Nurse",24216185,CPACHECO,4,"1459296000.000"
Honolulu,101214,"Calvin Hoffman",368,"Registered Nurse",24216185,CHOFFMAN,7,"1459296000.000"
"San Diego",114096,"Carlos Ritter",368,DBA,24209801,CRITTER,5,"1459296000.000"
Seattle,100590,"Carolyn Frazier",368,DBA,24209801,CFRAZIER,5,"1459296000.000"
Seattle,105083,"Charles Weber",368,"Physician CPOE",24214989,CWEBER,7,"1459296000.000"
"San Francisco",105771,"Chelsea Garrison",368,DBA,24209801,CGARRISON,0,"1459296000.000"
"San Francisco",139306,"Cheryl Howard",368,"Nursing Student",24214009,CHOWARD,8,"1459296000.000"
"Santa Rosa",107086,"Danny Hickman",368,"Physician CPOE",24214989,DHICKMAN,9,"1459296000.000"
"San Diego",128633,"Dawn Cochran",368,DBA,24209801,DCOCHRAN,5,"1459296000.000"
"San Francisco",109432,"Dawn Patterson",368,"Registered Nurse",24216185,DPATTERSON,2,"1459296000.000"
"San Diego",121271,"Derrick Hinton",368,DBA,24209801,DHINTON,6,"1459296000.000"
"San Diego",138517,"Diana Mccormick",368,"Registered Nurse",24216185,DMCCORMICK,4,"1459296000.000"
Honolulu,128199,"Dylan Harmon",368,DBA,24209801,DHARMON,2,"1459296000.000"
"San Diego",122520,"Edwin Shelton",368,"Physical Therapist",24214774,ESHELTON,4,"1459296000.000"
"San Francisco",108789,"Elizabeth Duncan",368,"Occupational Therapist",24214159,EDUNCAN,6,"1459296000.000"
Honolulu,104170,"Emily Strickland",368,DBA,24209801,ESTRICKLAND,7,"1459296000.000"
"San Francisco",125027,"Erik Mcgee",368,DBA,24209801,EMCGEE,5,"1459296000.000"
Denver,106910,"Gabriel Sosa",368,"Occupational Therapist",24214159,GSOSA,1,"1459296000.000"
"San Diego",108178,"Geoffrey Franklin",368,"Physician, Hospitalist Service",24215364,GFRANKLIN,5,"1459296000.000"
Denver,136980,"Geoffrey Rowland",368,DBA,24209801,GROWLAND,8,"1459296000.000"
Denver,114699,"Gregory Lam",368,"Registered Nurse",24216185,GLAM,7,"1459296000.000"
Honolulu,109606,"Ian Bradford",368,DBA,24209801,IBRADFORD,2,"1459296000.000"
"San Francisco",116210,"Jaclyn Mooney",368,DBA,24209801,JMOONEY,9,"1459296000.000"
"Santa Rosa",124263,"Jaime Watts",368,"Occupational Therapist",24214159,JWATTS,5,"1459296000.000"
"Santa Rosa",135227,"Jennifer Sloan",368,DBA,24209801,JSLOAN,3,"1459296000.000"
Honolulu,109184,"Jesse Schwartz",368,"Registered Nurse",24216185,JSCHWARTZ,4,"1459296000.000"
Honolulu,126395,"Joel Shepherd",368,"Midlevel Provider, Hospitalist",24213304,JSHEPHERD,0,"1459296000.000"
"San Francisco",119935,"Jonathan Zamora",368,"Registered Nurse",24216185,JZAMORA,4,"1459296000.000"
Denver,117139,"Jonathon Hancock",368,"Physician CPOE",24214989,JHANCOCK,2,"1459296000.000"
Honolulu,112795,"Jordan Wang",368,"Physical Therapist",24214774,JWANG,1,"1459296000.000"
Seattle,102432,"Joseph Hodge",368,"Registered Nurse",24216185,JHODGE,9,"1459296000.000"
"San Francisco",100618,"Katrina Hurst",368,DBA,24209801,KHURST,5,"1459296000.000"
Denver,116341,"Kelsey Hayden",368,"Registered Nurse",24216185,KHAYDEN,4,"1459296000.000"
"San Francisco",123226,"Kelsey Werner",368,DBA,24209801,KWERNER,10,"1459296000.000"
"Santa Rosa",139134,"Krista Berg",368,DBA,24209801,KBERG,2,"1459296000.000"
"San Francisco",137550,"Kristina Palmer",368,"Registered Nurse",24216185,KPALMER,7,"1459296000.000"
Honolulu,119993,"Lacey Oneill",368,"Registered Nurse, Case Management",24216672,LONEILL,6,"1459296000.000"
Denver,133202,"Lance Fleming",368,DBA,24209801,LFLEMING,1,"1459296000.000"
"Santa Rosa",122562,"Lauren Tate",368,DBA,24209801,LTATE,6,"1459296000.000"
"San Diego",103844,"Lauren Walters",368,"Registered Nurse",24216185,LWALTERS,3,"1459296000.000"
Honolulu,120404,"Lee Riggs",368,"Registered Nurse",24216185,LRIGGS,5,"1459296000.000"
Honolulu,133069,"Lee Rosales",368,"Occupational Therapist",24214159,LROSALES,4,"1459296000.000"
Honolulu,130510,"Linda Rios",368,"Registered Nurse",24216185,LRIOS,1,"1459296000.000"
"Santa Rosa",101706,"Lindsey Cain",368,DBA,24209801,LCAIN,9,"1459296000.000"
Denver,129656,"Marc Bruce",368,"Registered Nurse",24216185,MBRUCE,5,"1459296000.000"
Honolulu,102328,"Maria Lloyd",368,DBA,24209801,MLLOYD,6,"1459296000.000"
"San Diego",139497,"Mario Mcdaniel",368,"Registered Nurse",24216185,MMCDANIEL,9,"1459296000.000"
"San Diego",128509,"Meredith Reilly",368,DBA,24209801,MREILLY,3,"1459296000.000"
Seattle,130240,"Michael Case",368,"Registered Nurse",24216185,MCASE,2,"1459296000.000"
Seattle,135381,"Mitchell Frank",368,DBA,24209801,MFRANK,3,"1459296000.000"
Denver,103693,"Molly Mccullough",368,DBA,24209801,MMCCULLOUGH,8,"1459296000.000"
"San Diego",132867,"Monique Esparza",368,ViewPointTEST,107182619,MESPARZA,8,"1459296000.000"
"Santa Rosa",134021,"Nicholas Santana",368,DBA,24209801,NSANTANA,2,"1459296000.000"
Honolulu,132811,"Nina Hanson",368,Transport,107938504,NHANSON,1,"1459296000.000"
"Santa Rosa",128857,"Philip Juarez",368,"Registered Nurse",24216185,PJUAREZ,6,"1459296000.000"
Seattle,100166,"Rachael Vance",368,"Physical Therapist",24214774,RVANCE,6,"1459296000.000"
"San Francisco",123475,"Rebekah Leonard",368,"Registered Nurse",24216185,RLEONARD,8,"1459296000.000"
Denver,102403,"Ricardo Novak",368,DBA,24209801,RNOVAK,1,"1459296000.000"
Denver,129430,"Ronald Collins",368,"Registered Nurse",24216185,RCOLLINS,6,"1459296000.000"
Seattle,120477,"Ronald Page",368,"Registered Nurse",24216185,RPAGE,2,"1459296000.000"
Denver,122031,"Roy Jacobson",368,DBA,24209801,RJACOBSON,2,"1459296000.000"
Seattle,135549,"Ruben Hawkins",368,DBA,24209801,RHAWKINS,3,"1459296000.000"
"San Francisco",111053,"Samantha Wang",368,"Registered Nurse",24216185,SWANG,4,"1459296000.000"
Seattle,119147,"Sandra Greer",368,"Occupational Therapist",24214159,SGREER,7,"1459296000.000"
"San Diego",100017,"Sharon Elliott",368,DBA,24209801,SELLIOTT,10,"1459296000.000"
"Santa Rosa",136360,"Stacey Henry",368,DBA,24209801,SHENRY,1,"1459296000.000"
Seattle,116722,"Stacy Riddle",368,"Physical Therapist",24214774,SRIDDLE,4,"1459296000.000"
"Santa Rosa",127121,"Stacy Velasquez",368,"Occupational Therapist",24214159,SVELASQUEZ,3,"1459296000.000"
Honolulu,125058,"Tammy Crawford",368,DBA,24209801,TCRAWFORD,2,"1459296000.000"
"Santa Rosa",122601,"Tiffany Davies",368,DBA,24209801,TDAVIES,5,"1459296000.000"
"San Francisco",109910,"Trevor Sherman",368,DBA,24209801,TSHERMAN,1,"1459296000.000"
"San Diego",139617,"Troy Bennett",368,Transport,107938504,TBENNETT,3,"1459296000.000"
"San Diego",112833,"Virginia Church",368,"Registered Nurse",24216185,VCHURCH,9,"1459296000.000"
"Santa Rosa",133665,"Whitney Mejia",368,DBA,24209801,WMEJIA,4,"1459296000.000"
Denver,124723,"Whitney Velazquez",368,DBA,24209801,WVELAZQUEZ,6,"1459296000.000"
Denver,114898,"Abigail Osborn",369,"Registered Nurse",24216185,AOSBORN,6,"1459296000.000"
Honolulu,137864,"Allison Bryan",369,"Registered Nurse",24216185,ABRYAN,4,"1459296000.000"
"San Francisco",102866,"Angel Knight",369,Transport,107938504,AKNIGHT,0,"1459296000.000"
"Santa Rosa",120145,"Anna Chen",369,"Registered Nurse",24216185,ACHEN,7,"1459296000.000"
